,loss,base_loss,val_loss,val_base_loss
0,2.5221264362335205,2.5221264362335205,2.246096134185791,2.246096134185791
1,1.2419025897979736,1.2419025897979736,1.4096499681472778,1.4096499681472778
2,1.155321478843689,1.155321478843689,68.77084350585938,68.77084350585938
3,0.9965260624885559,0.9965260624885559,1.853878378868103,1.853878378868103
4,0.8515505194664001,0.8515505194664001,0.9915875792503357,0.9915875792503357
5,0.7831839919090271,0.7831839919090271,0.8875199556350708,0.8875199556350708
6,0.710391104221344,0.710391104221344,7.606205940246582,7.606205940246582
7,0.6600617170333862,0.6600617170333862,0.6996238827705383,0.6996238827705383
8,0.5813315510749817,0.5813315510749817,0.6063240766525269,0.6063240766525269
9,0.5373192429542542,0.5373192429542542,0.8053162693977356,0.8053162693977356
10,0.47910448908805847,0.47910448908805847,0.6108638048171997,0.6108638048171997
11,0.424549400806427,0.424549400806427,1.172663688659668,1.172663688659668
12,0.38221633434295654,0.38221633434295654,0.8209627270698547,0.8209627270698547
13,0.32179567217826843,0.32179567217826843,0.7519974112510681,0.7519974112510681
14,0.28808286786079407,0.28808286786079407,0.6378351449966431,0.6378351449966431
15,0.2307731807231903,0.2307731807231903,0.7607158422470093,0.7607158422470093
16,0.20058968663215637,0.20058968663215637,1.0462632179260254,1.0462632179260254
17,0.16958166658878326,0.16958166658878326,0.8490334749221802,0.8490334749221802
18,0.15874256193637848,0.15874256193637848,0.9395799040794373,0.9395799040794373
19,0.13469916582107544,0.13469916582107544,1.073901653289795,1.073901653289795
20,0.1254182606935501,0.1254182606935501,1.0590689182281494,1.0590689182281494
21,0.10721974074840546,0.10721974074840546,1.1860071420669556,1.1860071420669556
22,0.09951384365558624,0.09951384365558624,1.1027610301971436,1.1027610301971436
23,0.09048403799533844,0.09048403799533844,1.1298201084136963,1.1298201084136963
24,0.09745943546295166,0.09745943546295166,1.1235679388046265,1.1235679388046265
25,0.1011328250169754,0.1011328250169754,1.0358049869537354,1.0358049869537354
26,0.07635772973299026,0.07635772973299026,1.2067506313323975,1.2067506313323975
27,0.06085838004946709,0.06085838004946709,1.3650721311569214,1.3650721311569214
28,0.08378218859434128,0.08378218859434128,1.2188080549240112,1.2188080549240112
29,0.06299247592687607,0.06299247592687607,1.2055222988128662,1.2055222988128662
30,0.06110336259007454,0.06110336259007454,1.4927209615707397,1.4927209615707397
31,0.06269658356904984,0.06269658356904984,1.5051860809326172,1.5051860809326172
32,0.06293236464262009,0.06293236464262009,1.5086578130722046,1.5086578130722046
33,0.05544735863804817,0.05544735863804817,1.2846355438232422,1.2846355438232422
34,0.06016987934708595,0.06016987934708595,1.4734143018722534,1.4734143018722534
35,0.06249599531292915,0.06249599531292915,1.5892046689987183,1.5892046689987183
36,0.0355151928961277,0.0355151928961277,1.4803941249847412,1.4803941249847412
37,0.05293948948383331,0.05293948948383331,1.344492793083191,1.344492793083191
38,0.044049110263586044,0.044049110263586044,1.368476390838623,1.368476390838623
39,0.04349464178085327,0.04349464178085327,1.5593769550323486,1.5593769550323486
40,0.06235429272055626,0.06235429272055626,1.4491856098175049,1.4491856098175049
41,0.04630759730935097,0.04630759730935097,1.4482996463775635,1.4482996463775635
42,0.04062998294830322,0.04062998294830322,1.4308620691299438,1.4308620691299438
43,0.03774145245552063,0.03774145245552063,1.4345579147338867,1.4345579147338867
44,0.04722333699464798,0.04722333699464798,1.7284148931503296,1.7284148931503296
45,0.04367757588624954,0.04367757588624954,1.3880221843719482,1.3880221843719482
46,0.04528437927365303,0.04528437927365303,1.419211506843567,1.419211506843567
47,0.030842099338769913,0.030842099338769913,1.3699593544006348,1.3699593544006348
